y_pred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,predicted_TOTAL_ELEC
244.24362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.24362
3.3116183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3116183
2176.2246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2176.2246
1073.6288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1073.6288
194.26326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.26326
3662.537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3662.537
690.15686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690.15686
620.5816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620.5816
287.7424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.7424
2336.322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2336.322
1279.442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1279.442
895.28485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895.28485
836.1896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,836.1896
142.56862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.56862
490.4614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.4614
1088.9634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1088.9634
2083.3262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2083.3262
521.294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521.294
284.00272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.00272
4323.341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4323.341
890.0409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,890.0409
6027.159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6027.159
1172.8712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1172.8712
269.63782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.63782
891.67566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891.67566
436.89462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.89462
2.4471416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4471416
239.74974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.74974
3000.5916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.5916
1254.2743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1254.2743
928.50476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928.50476
55.728687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.728687
1414.5647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1414.5647
939.7714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,939.7714
680.3408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680.3408
174.96603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.96603
152.25607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.25607
924.66425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,924.66425
8522.147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8522.147
1234.809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1234.809
1839.9637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1839.9637
897.66425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897.66425
485.73083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.73083
193.13295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.13295
965.7293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,965.7293
110.79259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.79259
6587.2505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6587.2505
280.45813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.45813
892.7784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,892.7784
13.151725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.151725
237.38873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.38873
841.546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,841.546
856.7077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,856.7077
852.9899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852.9899
4319.4536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4319.4536
885.1707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885.1707
906.71783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906.71783
812.7999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,812.7999
1319.9207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1319.9207
349.9865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.9865
340.63654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.63654
1857.1578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1857.1578
3316.042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3316.042
135.59773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.59773
2584.4011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2584.4011
664.7591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664.7591
319.39453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.39453
318.82123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.82123
1577.9048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1577.9048
468.9723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.9723
8906.996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8906.996
8981.873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8981.873
1971.5189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1971.5189
2609.2688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2609.2688
602.0108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602.0108
1626.5299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1626.5299
6029.7236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6029.7236
699.6144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699.6144
452.97125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.97125
737.9388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737.9388
335.2543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.2543
13.266273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.266273
2074.4875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2074.4875
2239.1182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2239.1182
1687.3767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1687.3767
541.7216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.7216
580.1865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580.1865
513.4445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513.4445
1914.9231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1914.9231
598.3838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598.3838
62.515606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.515606
4310.324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4310.324
509.12332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.12332
509.12332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.12332
514.84766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.84766
1604.2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1604.2019
1597.1427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1597.1427
2025.6251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025.6251
2013.931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.931
1107.3173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1107.3173
25.27007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.27007
918.49835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,918.49835
981.1048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,981.1048
12251.024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12251.024
216.42471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.42471
274.82977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.82977
275.43005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.43005
6326.7793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6326.7793
831.8194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,831.8194
3202.6782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3202.6782
39.03281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.03281
1142.4609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1142.4609
12.879548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.879548
8506.506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8506.506
345.87955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.87955
410.4573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.4573
905.76874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,905.76874
290.89746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.89746
2422.3398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2422.3398
2435.7173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2435.7173
303.06232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.06232
1575.1802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1575.1802
328.824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.824
1112.6041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1112.6041
145.04662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.04662
525.26044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525.26044
5226.9736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5226.9736
2751.9722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2751.9722
1491.234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1491.234
658.6559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658.6559
2075.439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2075.439
225.01845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.01845
985.04364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,985.04364
649.5477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649.5477
2671.9863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2671.9863
541.1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.1629
921.70636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921.70636
387.16852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.16852
28.432398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.432398
2747.1494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2747.1494
508.34506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.34506
3749.2651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3749.2651
3295.839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3295.839
2622.7258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2622.7258
508.1724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.1724
352.88763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.88763
365.12616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.12616
3764.9343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3764.9343
355.1846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.1846
1960.2596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960.2596
234.03813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.03813
1215.9954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1215.9954
5095.563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5095.563
5587.6143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5587.6143
5566.5273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5566.5273
2942.854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2942.854
1963.0925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1963.0925
944.9647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,944.9647
69.13012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.13012
1492.3701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1492.3701
3186.4744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3186.4744
242.58588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.58588
4330.0312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4330.0312
184.60326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.60326
196.81288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.81288
208.21577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.21577
209.459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.459
2751.3972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2751.3972
2499.7288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2499.7288
2029.807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2029.807
5855.7617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5855.7617
917.88074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,917.88074
109.33511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.33511
280.42404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.42404
280.1035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.1035
2949.5098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2949.5098
3974.2644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3974.2644
3183.5393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3183.5393
541.7506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.7506
196.82524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.82524
2862.9844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2862.9844
696.7345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,696.7345
2350.0776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2350.0776
1515.141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1515.141
1646.5701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1646.5701
233.07727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.07727
10113.646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10113.646
2468.8567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2468.8567
449.86154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.86154
505.7645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.7645
501.17172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.17172
3004.6562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3004.6562
1817.2869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1817.2869
1663.2383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1663.2383
1665.279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1665.279
952.0636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,952.0636
1236.2477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1236.2477
680.0829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680.0829
49.68516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.68516
352.46536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.46536
899.7033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899.7033
1141.122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1141.122
3370.9426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3370.9426
1265.0205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1265.0205
11451.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11451.84
410.37906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.37906
780.60114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780.60114
117.21334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.21334
3599.3232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3599.3232
3935.7302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3935.7302
2710.253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2710.253
684.56866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684.56866
2989.4827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2989.4827
2341.3247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2341.3247
336.63605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.63605
1277.3251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1277.3251
372.80978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.80978
719.7183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,719.7183
723.4332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,723.4332
385.42996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.42996
344.59195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.59195
322.4997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.4997
515.0216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.0216
2291.9875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2291.9875
2290.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2290.182
1134.1095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1134.1095
1324.404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1324.404
1468.4774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1468.4774
155.7811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.7811
1311.3535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1311.3535
1625.5012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1625.5012
264.2123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.2123
823.2573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.2573
245.1652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.1652
245.1652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.1652
2014.0627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014.0627
0.18177943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18177943
0.03439749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03439749
1392.8656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1392.8656
1364.4023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1364.4023
2918.7207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2918.7207
1605.6193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1605.6193
1631.4062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1631.4062
1439.3964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1439.3964
1097.0496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1097.0496
3041.0256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3041.0256
724.8672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,724.8672
1663.3558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1663.3558
4185.437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4185.437
824.1866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.1866
1011.7454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011.7454
3988.1604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3988.1604
1917.5322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1917.5322
952.6236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,952.6236
557.742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557.742
572.4864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.4864
1454.6439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1454.6439
4150.565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4150.565
771.8673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,771.8673
1687.7721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1687.7721
1687.7721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1687.7721
623.1266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623.1266
16.299078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.299078
862.7105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862.7105
587.48566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.48566
585.7036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585.7036
585.7036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585.7036
876.14716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,876.14716
57.322727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.322727
684.33527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684.33527
1079.2278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1079.2278
7683.1396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7683.1396
414.23212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.23212
1848.5894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1848.5894
826.0869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826.0869
3378.624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3378.624
3671.0334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3671.0334
1056.6877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1056.6877
665.88385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665.88385
337.6501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.6501
47.996758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.996758
3661.5764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3661.5764
4362.2144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4362.2144
3251.3044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3251.3044
0.8716562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8716562
104.81968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.81968
1616.5841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1616.5841
3036.147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3036.147
79.85692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.85692
407.70117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.70117
462.9139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462.9139
230.28346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.28346
1425.5433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1425.5433
2772.339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2772.339
442.93127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.93127
465.59518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465.59518
1652.4728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1652.4728
2114.8982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2114.8982
157.21318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.21318
326.46976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.46976
308.36075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.36075
950.3881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,950.3881
740.56244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740.56244
276.8492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.8492
3012.4832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3012.4832
